date,DeltaTime,team_1,team_2,player1_team1,player2_team1,player3_team1,player4_team1,player5_team1,player1_team2,player2_team2,player3_team2,player4_team2,player5_team2,team_rank_1,team_rank_2,score_1,score_2,Map,score
2021-05-12,6,M1 EDEN,Izako Boars,Czapel,SAYN,fanatyk,Olfii,Bielany,Szejn,siuhy,STOMP,TOAO,mono,129,55,13,16,Train,0.44256236708869257
2021-05-12,6,Izako Boars,M1 EDEN,Szejn,siuhy,STOMP,TOAO,mono,Czapel,SAYN,fanatyk,Olfii,Bielany,55,129,16,13,Train,0.5574376329113074
2021-05-12,6,Dire Wolves,VERTEX,soju_j,sterling,HaZR,Liki,SaVage,ADDICT,Roflko,pz,apocdud,BRACE,108,176,9,16,Vertigo,0.31479902333468435
2021-05-12,6,VERTEX,Dire Wolves,ADDICT,Roflko,pz,apocdud,BRACE,soju_j,sterling,HaZR,Liki,SaVage,176,108,16,9,Vertigo,0.6852009766653157
2021-05-12,6,Dire Wolves,VERTEX,soju_j,sterling,HaZR,Liki,SaVage,ADDICT,Roflko,pz,apocdud,BRACE,108,176,16,8,Nuke,0.7310585786300049
2021-05-12,6,VERTEX,Dire Wolves,ADDICT,Roflko,pz,apocdud,BRACE,soju_j,sterling,HaZR,Liki,SaVage,176,108,8,16,Nuke,0.2689414213699951
2021-05-12,6,Dire Wolves,VERTEX,soju_j,sterling,HaZR,Liki,SaVage,ADDICT,Roflko,pz,apocdud,BRACE,108,176,16,4,Inferno,0.9525741268224334
2021-05-12,6,VERTEX,Dire Wolves,ADDICT,Roflko,pz,apocdud,BRACE,soju_j,sterling,HaZR,Liki,SaVage,176,108,4,16,Inferno,0.047425873177566635
2021-05-12,6,Entropiq,100PG,NickelBack,Krad,Lack1,El1an,Forester,sorrow,dukefissura,smiley,icem4N,w1nt3r,20,67,16,12,Dust2,0.5825702064623147
2021-05-12,6,100PG,Entropiq,sorrow,dukefissura,smiley,icem4N,w1nt3r,NickelBack,Krad,Lack1,El1an,Forester,67,20,12,16,Dust2,0.4174297935376853
2021-05-12,6,Entropiq,100PG,NickelBack,Krad,Lack1,El1an,Forester,sorrow,dukefissura,smiley,icem4N,w1nt3r,20,67,16,7,Overpass,0.783420904231824
2021-05-12,6,100PG,Entropiq,sorrow,dukefissura,smiley,icem4N,w1nt3r,NickelBack,Krad,Lack1,El1an,Forester,67,20,7,16,Overpass,0.21657909576817602
2021-05-12,6,Animal Squad,R!OT,ap0c,sibe,busta,RaZ,synical,OMARI,Fiend,Anima,cheeseball,2D,202,161,13,16,Train,0.44256236708869257
2021-05-12,6,R!OT,Animal Squad,OMARI,Fiend,Anima,cheeseball,2D,ap0c,sibe,busta,RaZ,synical,161,202,16,13,Train,0.5574376329113074
2021-05-12,6,Animal Squad,R!OT,ap0c,sibe,busta,RaZ,synical,OMARI,Fiend,Anima,cheeseball,2D,202,161,19,17,Dust2,0.5293778879892553
2021-05-12,6,R!OT,Animal Squad,OMARI,Fiend,Anima,cheeseball,2D,ap0c,sibe,busta,RaZ,synical,161,202,17,19,Dust2,0.47062211201074466
2021-05-12,6,Animal Squad,R!OT,ap0c,sibe,busta,RaZ,synical,OMARI,Fiend,Anima,cheeseball,2D,202,161,16,11,Nuke,0.6117194114071615
2021-05-12,6,R!OT,Animal Squad,OMARI,Fiend,Anima,cheeseball,2D,ap0c,sibe,busta,RaZ,synical,161,202,11,16,Nuke,0.38828058859283854
2021-05-12,6,Sinners,Budapest Five,oskar,beastik,SHOCK,t0rick,GuardiaN,Kamion,torzsi,kory,coolio,fleav,29,79,9,16,Dust2,0.31479902333468435
2021-05-12,6,Budapest Five,Sinners,Kamion,torzsi,kory,coolio,fleav,oskar,beastik,SHOCK,t0rick,GuardiaN,79,29,16,9,Dust2,0.6852009766653157
2021-05-12,6,Sinners,Budapest Five,oskar,beastik,SHOCK,t0rick,GuardiaN,Kamion,torzsi,kory,coolio,fleav,29,79,16,12,Vertigo,0.5825702064623147
2021-05-12,6,Budapest Five,Sinners,Kamion,torzsi,kory,coolio,fleav,oskar,beastik,SHOCK,t0rick,GuardiaN,79,29,12,16,Vertigo,0.4174297935376853
2021-05-12,6,Sinners,Budapest Five,oskar,beastik,SHOCK,t0rick,GuardiaN,Kamion,torzsi,kory,coolio,fleav,29,79,12,16,Mirage,0.4174297935376853
2021-05-12,6,Budapest Five,Sinners,Kamion,torzsi,kory,coolio,fleav,oskar,beastik,SHOCK,t0rick,GuardiaN,79,29,16,12,Mirage,0.5825702064623147
2021-05-12,6,Dignitas,Young Ninjas,f0rest,friberg,Lekr0,hallzerk,HEAP,Mann3n,nilo,LNZ,phzy,Sapec,24,42,16,10,Inferno,0.6456563062257954
2021-05-12,6,Young Ninjas,Dignitas,Mann3n,nilo,LNZ,phzy,Sapec,f0rest,friberg,Lekr0,hallzerk,HEAP,42,24,10,16,Inferno,0.3543436937742046
2021-05-12,6,Dignitas,Young Ninjas,f0rest,friberg,Lekr0,hallzerk,HEAP,Mann3n,nilo,LNZ,phzy,Sapec,24,42,8,16,Nuke,0.2689414213699951
2021-05-12,6,Young Ninjas,Dignitas,Mann3n,nilo,LNZ,phzy,Sapec,f0rest,friberg,Lekr0,hallzerk,HEAP,42,24,16,8,Nuke,0.7310585786300049
2021-05-12,6,Dignitas,Young Ninjas,f0rest,friberg,Lekr0,hallzerk,HEAP,Mann3n,nilo,LNZ,phzy,Sapec,24,42,16,10,Vertigo,0.6456563062257954
2021-05-12,6,Young Ninjas,Dignitas,Mann3n,nilo,LNZ,phzy,Sapec,f0rest,friberg,Lekr0,hallzerk,HEAP,42,24,10,16,Vertigo,0.3543436937742046
2021-05-12,6,Case,eXploit,land1n,dzt,delboNi,yepz,n1ssim,renatoohaxx,whatz,plat,BLOODZ,obj,66,110,16,12,Inferno,0.5825702064623147
2021-05-12,6,eXploit,Case,renatoohaxx,whatz,plat,BLOODZ,obj,land1n,dzt,delboNi,yepz,n1ssim,110,66,12,16,Inferno,0.4174297935376853
2021-05-12,6,Case,eXploit,land1n,dzt,delboNi,yepz,n1ssim,renatoohaxx,whatz,plat,BLOODZ,obj,66,110,16,9,Mirage,0.6852009766653157
2021-05-12,6,eXploit,Case,renatoohaxx,whatz,plat,BLOODZ,obj,land1n,dzt,delboNi,yepz,n1ssim,110,66,9,16,Mirage,0.31479902333468435
2021-05-12,6,Copenhagen Flames,Movistar Riders,MODDII,AcilioN,Nodios,nicoodoz,jabbi,shokz,smooya,mopoz,alex,steel,49,28,11,16,Inferno,0.38828058859283854
2021-05-12,6,Movistar Riders,Copenhagen Flames,shokz,smooya,mopoz,alex,steel,MODDII,AcilioN,Nodios,nicoodoz,jabbi,28,49,16,11,Inferno,0.6117194114071615
2021-05-12,6,Copenhagen Flames,Movistar Riders,MODDII,AcilioN,Nodios,nicoodoz,jabbi,shokz,smooya,mopoz,alex,steel,49,28,23,25,Overpass,0.47827455747013026
2021-05-12,6,Movistar Riders,Copenhagen Flames,shokz,smooya,mopoz,alex,steel,MODDII,AcilioN,Nodios,nicoodoz,jabbi,28,49,25,23,Overpass,0.5217254425298697
2021-05-12,6,Spirit,bankaPEPSI,chopper,mir,sdy,degster,magixx,lyNNN,JIaYm,ProbLeM,xsepower,kalinka,12,84,16,8,Inferno,0.7310585786300049
2021-05-12,6,bankaPEPSI,Spirit,lyNNN,JIaYm,ProbLeM,xsepower,kalinka,chopper,mir,sdy,degster,magixx,84,12,8,16,Inferno,0.2689414213699951
2021-05-12,6,Spirit,bankaPEPSI,chopper,mir,sdy,degster,magixx,lyNNN,JIaYm,ProbLeM,xsepower,kalinka,12,84,16,7,Dust2,0.783420904231824
2021-05-12,6,bankaPEPSI,Spirit,lyNNN,JIaYm,ProbLeM,xsepower,kalinka,chopper,mir,sdy,degster,magixx,84,12,7,16,Dust2,0.21657909576817602
2021-05-12,6,DBL PONEY,NAVI Junior,Ex3rcice,bodyy,Lucky,Djoko,afro,Synyx,pogor3lov,m0NESY,fear,Aunkere,35,65,16,4,Train,0.9525741268224334
2021-05-12,6,NAVI Junior,DBL PONEY,Synyx,pogor3lov,m0NESY,fear,Aunkere,Ex3rcice,bodyy,Lucky,Djoko,afro,65,35,4,16,Train,0.047425873177566635
2021-05-12,6,DBL PONEY,NAVI Junior,Ex3rcice,bodyy,Lucky,Djoko,afro,Synyx,pogor3lov,m0NESY,fear,Aunkere,35,65,16,6,Inferno,0.8411308951190849
2021-05-12,6,NAVI Junior,DBL PONEY,Synyx,pogor3lov,m0NESY,fear,Aunkere,Ex3rcice,bodyy,Lucky,Djoko,afro,65,35,6,16,Inferno,0.1588691048809151
2021-05-12,6,OFFSET,Caronte,fox,RIZZZ,NOPEEJ,shellzi,snapy,Slaxx,adamS,dav1g,SunPayus,DeathZz,70,75,25,23,Train,0.5217254425298697
2021-05-12,6,Caronte,OFFSET,Slaxx,adamS,dav1g,SunPayus,DeathZz,fox,RIZZZ,NOPEEJ,shellzi,snapy,75,70,23,25,Train,0.47827455747013026
2021-05-12,6,OFFSET,Caronte,fox,RIZZZ,NOPEEJ,shellzi,snapy,Slaxx,adamS,dav1g,SunPayus,DeathZz,70,75,1,16,Nuke,3.059022269935596e-07
2021-05-12,6,Caronte,OFFSET,Slaxx,adamS,dav1g,SunPayus,DeathZz,fox,RIZZZ,NOPEEJ,shellzi,snapy,75,70,16,1,Nuke,0.999999694097773
2021-05-12,6,OFFSET,Caronte,fox,RIZZZ,NOPEEJ,shellzi,snapy,Slaxx,adamS,dav1g,SunPayus,DeathZz,70,75,19,15,Inferno,0.5662743941954392
2021-05-12,6,Caronte,OFFSET,Slaxx,adamS,dav1g,SunPayus,DeathZz,fox,RIZZZ,NOPEEJ,shellzi,snapy,75,70,15,19,Inferno,0.43372560580456077
2021-05-12,6,Heroic,Sprout,cadiaN,refrezh,stavn,TeSeS,sjuush,slaxz-,faveN,kressy,denis,Spiidi,3,30,16,7,Vertigo,0.783420904231824
2021-05-12,6,Sprout,Heroic,slaxz-,faveN,kressy,denis,Spiidi,cadiaN,refrezh,stavn,TeSeS,sjuush,30,3,7,16,Vertigo,0.21657909576817602
2021-05-12,6,Heroic,Sprout,cadiaN,refrezh,stavn,TeSeS,sjuush,slaxz-,faveN,kressy,denis,Spiidi,3,30,16,7,Nuke,0.783420904231824
2021-05-12,6,Sprout,Heroic,slaxz-,faveN,kressy,denis,Spiidi,cadiaN,refrezh,stavn,TeSeS,sjuush,30,3,7,16,Nuke,0.21657909576817602
2021-05-12,6,ENCE,SKADE,Snappi,doto,dycha,Spinx,hades,oxygeN,Rainwaker,Duplicate,dennyslaw,SHiPZ,26,22,19,16,Overpass,0.5467381519846138
2021-05-12,6,SKADE,ENCE,oxygeN,Rainwaker,Duplicate,dennyslaw,SHiPZ,Snappi,doto,dycha,Spinx,hades,22,26,16,19,Overpass,0.45326184801538616
2021-05-12,6,ENCE,SKADE,Snappi,doto,dycha,Spinx,hades,oxygeN,Rainwaker,Duplicate,dennyslaw,SHiPZ,26,22,13,16,Train,0.44256236708869257
2021-05-12,6,SKADE,ENCE,oxygeN,Rainwaker,Duplicate,dennyslaw,SHiPZ,Snappi,doto,dycha,Spinx,hades,22,26,16,13,Train,0.5574376329113074
2021-05-12,6,ENCE,SKADE,Snappi,doto,dycha,Spinx,hades,oxygeN,Rainwaker,Duplicate,dennyslaw,SHiPZ,26,22,16,8,Inferno,0.7310585786300049
2021-05-12,6,SKADE,ENCE,oxygeN,Rainwaker,Duplicate,dennyslaw,SHiPZ,Snappi,doto,dycha,Spinx,hades,22,26,8,16,Inferno,0.2689414213699951
2021-05-12,6,eXploit,Caronte,obj,BLOODZ,plat,whatz,renatoohaxx,Slaxx,adamS,dav1g,SunPayus,DeathZz,110,75,6,16,Inferno,0.1588691048809151
2021-05-12,6,Caronte,eXploit,Slaxx,adamS,dav1g,SunPayus,DeathZz,obj,BLOODZ,plat,whatz,renatoohaxx,75,110,16,6,Inferno,0.8411308951190849
2021-05-12,6,eXploit,Caronte,obj,BLOODZ,plat,whatz,renatoohaxx,Slaxx,adamS,dav1g,SunPayus,DeathZz,110,75,17,19,Vertigo,0.47062211201074466
2021-05-12,6,Caronte,eXploit,Slaxx,adamS,dav1g,SunPayus,DeathZz,obj,BLOODZ,plat,whatz,renatoohaxx,75,110,19,17,Vertigo,0.5293778879892553
2021-05-12,6,Budapest Five,DBL PONEY,fleav,coolio,kory,torzsi,Kamion,afro,Ex3rcice,Djoko,Lucky,bodyy,79,35,8,16,Overpass,0.2689414213699951
2021-05-12,6,DBL PONEY,Budapest Five,afro,Ex3rcice,Djoko,Lucky,bodyy,fleav,coolio,kory,torzsi,Kamion,35,79,16,8,Overpass,0.7310585786300049
2021-05-12,6,Budapest Five,DBL PONEY,fleav,coolio,kory,torzsi,Kamion,afro,Ex3rcice,Djoko,Lucky,bodyy,79,35,8,16,Nuke,0.2689414213699951
2021-05-12,6,DBL PONEY,Budapest Five,afro,Ex3rcice,Djoko,Lucky,bodyy,fleav,coolio,kory,torzsi,Kamion,35,79,16,8,Nuke,0.7310585786300049
2021-05-12,6,Case,OFFSET,land1n,dzt,delboNi,yepz,n1ssim,snapy,shellzi,NOPEEJ,RIZZZ,fox,66,70,10,16,Inferno,0.3543436937742046
2021-05-12,6,OFFSET,Case,snapy,shellzi,NOPEEJ,RIZZZ,fox,land1n,dzt,delboNi,yepz,n1ssim,70,66,16,10,Inferno,0.6456563062257954
2021-05-12,6,Case,OFFSET,land1n,dzt,delboNi,yepz,n1ssim,snapy,shellzi,NOPEEJ,RIZZZ,fox,66,70,16,19,Nuke,0.45326184801538616
2021-05-12,6,OFFSET,Case,snapy,shellzi,NOPEEJ,RIZZZ,fox,land1n,dzt,delboNi,yepz,n1ssim,70,66,19,16,Nuke,0.5467381519846138
2021-05-12,6,Trident,Marlian,seized,clax,tricky,glowiing,Norwi,r1nkle,Hkta,OWNER,kr1vda,nat1ve,54,86,16,8,Train,0.7310585786300049
2021-05-12,6,Marlian,Trident,r1nkle,Hkta,OWNER,kr1vda,nat1ve,seized,clax,tricky,glowiing,Norwi,86,54,8,16,Train,0.2689414213699951
2021-05-12,6,Trident,Marlian,seized,clax,tricky,glowiing,Norwi,r1nkle,Hkta,OWNER,kr1vda,nat1ve,54,86,6,16,Nuke,0.1588691048809151
2021-05-12,6,Marlian,Trident,r1nkle,Hkta,OWNER,kr1vda,nat1ve,seized,clax,tricky,glowiing,Norwi,86,54,16,6,Nuke,0.8411308951190849
2021-05-12,6,Trident,Marlian,seized,clax,tricky,glowiing,Norwi,r1nkle,Hkta,OWNER,kr1vda,nat1ve,54,86,16,4,Overpass,0.9525741268224334
2021-05-12,6,Marlian,Trident,r1nkle,Hkta,OWNER,kr1vda,nat1ve,seized,clax,tricky,glowiing,Norwi,86,54,4,16,Overpass,0.047425873177566635
2021-05-12,6,BLINK,forZe,SENER1,juanflatroo,sinnopsyy,gxx-,gulito,KENSI,zorte,Jerry,FL1T,almazer,63,15,19,22,Inferno,0.4606081208885132
2021-05-12,6,forZe,BLINK,KENSI,zorte,Jerry,FL1T,almazer,SENER1,juanflatroo,sinnopsyy,gxx-,gulito,15,63,22,19,Inferno,0.5393918791114868
2021-05-12,6,BLINK,forZe,SENER1,juanflatroo,sinnopsyy,gxx-,gulito,KENSI,zorte,Jerry,FL1T,almazer,63,15,16,3,Dust2,0.9870462724693041
2021-05-12,6,forZe,BLINK,KENSI,zorte,Jerry,FL1T,almazer,SENER1,juanflatroo,sinnopsyy,gxx-,gulito,15,63,3,16,Dust2,0.012953727530695902
2021-05-12,6,BLINK,forZe,SENER1,juanflatroo,sinnopsyy,gxx-,gulito,KENSI,zorte,Jerry,FL1T,almazer,63,15,14,16,Mirage,0.46434632916602836
2021-05-12,6,forZe,BLINK,KENSI,zorte,Jerry,FL1T,almazer,SENER1,juanflatroo,sinnopsyy,gxx-,gulito,15,63,16,14,Mirage,0.5356536708339716
2021-05-12,6,Izako Boars,Movistar Riders,mono,TOAO,STOMP,siuhy,Szejn,shokz,smooya,mopoz,alex,steel,55,28,12,16,Vertigo,0.4174297935376853
2021-05-12,6,Movistar Riders,Izako Boars,shokz,smooya,mopoz,alex,steel,mono,TOAO,STOMP,siuhy,Szejn,28,55,16,12,Vertigo,0.5825702064623147
2021-05-12,6,Izako Boars,Movistar Riders,mono,TOAO,STOMP,siuhy,Szejn,shokz,smooya,mopoz,alex,steel,55,28,22,19,Nuke,0.5393918791114868
2021-05-12,6,Movistar Riders,Izako Boars,shokz,smooya,mopoz,alex,steel,mono,TOAO,STOMP,siuhy,Szejn,28,55,19,22,Nuke,0.4606081208885132
2021-05-12,6,Izako Boars,Movistar Riders,mono,TOAO,STOMP,siuhy,Szejn,shokz,smooya,mopoz,alex,steel,55,28,7,16,Inferno,0.21657909576817602
2021-05-12,6,Movistar Riders,Izako Boars,shokz,smooya,mopoz,alex,steel,mono,TOAO,STOMP,siuhy,Szejn,28,55,16,7,Inferno,0.783420904231824
2021-05-12,6,G2,FaZe,JaCkz,NiKo,huNter-,AmaNEk,nexa,broky,Twistzz,coldzera,rain,karrigan,5,19,16,14,Train,0.5356536708339716
2021-05-12,6,FaZe,G2,broky,Twistzz,coldzera,rain,karrigan,JaCkz,NiKo,huNter-,AmaNEk,nexa,19,5,14,16,Train,0.46434632916602836
2021-05-12,6,G2,FaZe,JaCkz,NiKo,huNter-,AmaNEk,nexa,broky,Twistzz,coldzera,rain,karrigan,5,19,22,25,Mirage,0.4659618196838249
2021-05-12,6,FaZe,G2,broky,Twistzz,coldzera,rain,karrigan,JaCkz,NiKo,huNter-,AmaNEk,nexa,19,5,25,22,Mirage,0.5340381803161751
2021-05-12,6,G2,FaZe,JaCkz,NiKo,huNter-,AmaNEk,nexa,broky,Twistzz,coldzera,rain,karrigan,5,19,16,8,Inferno,0.7310585786300049
2021-05-12,6,FaZe,G2,broky,Twistzz,coldzera,rain,karrigan,JaCkz,NiKo,huNter-,AmaNEk,nexa,19,5,8,16,Inferno,0.2689414213699951
2021-05-13,7,Extra Salt,QcClan,Sonic,MarKE,JT,oSee,FaNg,YuZ,Melio,miLLe,smL,INCRED,21,170,16,3,Train,0.9870462724693041
2021-05-13,7,QcClan,Extra Salt,YuZ,Melio,miLLe,smL,INCRED,Sonic,MarKE,JT,oSee,FaNg,170,21,3,16,Train,0.012953727530695902
2021-05-13,7,Extra Salt,QcClan,Sonic,MarKE,JT,oSee,FaNg,YuZ,Melio,miLLe,smL,INCRED,21,170,16,2,Nuke,0.9990889488055994
2021-05-13,7,QcClan,Extra Salt,YuZ,Melio,miLLe,smL,INCRED,Sonic,MarKE,JT,oSee,FaNg,170,21,2,16,Nuke,0.0009110511944006028
2021-05-13,7,Mythic,Third Impact,fl0m,LeX,DAVEY,JoJo,Slugy,grape,walker,insane,DaneJoris,brett,222,103,10,16,Nuke,0.3543436937742046
2021-05-13,7,Third Impact,Mythic,grape,walker,insane,DaneJoris,brett,fl0m,LeX,DAVEY,JoJo,Slugy,103,222,16,10,Nuke,0.6456563062257954
2021-05-13,7,Mythic,Third Impact,fl0m,LeX,DAVEY,JoJo,Slugy,grape,walker,insane,DaneJoris,brett,222,103,7,16,Mirage,0.21657909576817602
2021-05-13,7,Third Impact,Mythic,grape,walker,insane,DaneJoris,brett,fl0m,LeX,DAVEY,JoJo,Slugy,103,222,16,7,Mirage,0.783420904231824
2021-05-13,7,PDHM,Veloz,Turismo,pao,Brian2K,Spoice,1goon,consti,Feedalee,Domorin,sherps,Aidan,298,146,10,16,Dust2,0.3543436937742046
2021-05-13,7,Veloz,PDHM,consti,Feedalee,Domorin,sherps,Aidan,Turismo,pao,Brian2K,Spoice,1goon,146,298,16,10,Dust2,0.6456563062257954
2021-05-13,7,PDHM,Veloz,Turismo,pao,Brian2K,Spoice,1goon,consti,Feedalee,Domorin,sherps,Aidan,298,146,3,16,Train,0.012953727530695902
2021-05-13,7,Veloz,PDHM,consti,Feedalee,Domorin,sherps,Aidan,Turismo,pao,Brian2K,Spoice,1goon,146,298,16,3,Train,0.9870462724693041
2021-05-13,7,AGF,100PG,PERCY,Ryxxo,Lukki,fr0slev,Cabbi,sorrow,dukefissura,smiley,icem4N,w1nt3r,80,67,6,16,Dust2,0.1588691048809151
2021-05-13,7,100PG,AGF,sorrow,dukefissura,smiley,icem4N,w1nt3r,PERCY,Ryxxo,Lukki,fr0slev,Cabbi,67,80,16,6,Dust2,0.8411308951190849
2021-05-13,7,AGF,100PG,PERCY,Ryxxo,Lukki,fr0slev,Cabbi,sorrow,dukefissura,smiley,icem4N,w1nt3r,80,67,13,16,Overpass,0.44256236708869257
2021-05-13,7,100PG,AGF,sorrow,dukefissura,smiley,icem4N,w1nt3r,PERCY,Ryxxo,Lukki,fr0slev,Cabbi,67,80,16,13,Overpass,0.5574376329113074
2021-05-13,7,Lyngby Vikings,777,raalz,birdfromsky,maNkz,J3nsyy,Daffu,Ruyter,mikki,H4RR3,fletch,akez,244,122,14,16,Mirage,0.46434632916602836
2021-05-13,7,777,Lyngby Vikings,Ruyter,mikki,H4RR3,fletch,akez,raalz,birdfromsky,maNkz,J3nsyy,Daffu,122,244,16,14,Mirage,0.5356536708339716
2021-05-13,7,Lyngby Vikings,777,raalz,birdfromsky,maNkz,J3nsyy,Daffu,Ruyter,mikki,H4RR3,fletch,akez,244,122,16,9,Vertigo,0.6852009766653157
2021-05-13,7,777,Lyngby Vikings,Ruyter,mikki,H4RR3,fletch,akez,raalz,birdfromsky,maNkz,J3nsyy,Daffu,122,244,9,16,Vertigo,0.31479902333468435
2021-05-13,7,Lyngby Vikings,777,raalz,birdfromsky,maNkz,J3nsyy,Daffu,Ruyter,mikki,H4RR3,fletch,akez,244,122,16,12,Dust2,0.5825702064623147
2021-05-13,7,777,Lyngby Vikings,Ruyter,mikki,H4RR3,fletch,akez,raalz,birdfromsky,maNkz,J3nsyy,Daffu,122,244,12,16,Dust2,0.4174297935376853
2021-05-13,7,VERTEX,R!OT,BRACE,apocdud,pz,Roflko,ADDICT,OMARI,Fiend,Anima,cheeseball,2D,176,161,16,14,Overpass,0.5356536708339716
2021-05-13,7,R!OT,VERTEX,OMARI,Fiend,Anima,cheeseball,2D,BRACE,apocdud,pz,Roflko,ADDICT,161,176,14,16,Overpass,0.46434632916602836
2021-05-13,7,VERTEX,R!OT,BRACE,apocdud,pz,Roflko,ADDICT,OMARI,Fiend,Anima,cheeseball,2D,176,161,16,7,Nuke,0.783420904231824
2021-05-13,7,R!OT,VERTEX,OMARI,Fiend,Anima,cheeseball,2D,BRACE,apocdud,pz,Roflko,ADDICT,161,176,7,16,Nuke,0.21657909576817602
2021-05-13,7,100PG,Lyngby Vikings,w1nt3r,icem4N,smiley,dukefissura,sorrow,J3nsyy,maNkz,birdfromsky,Daffu,raalz,67,244,13,16,Dust2,0.44256236708869257
2021-05-13,7,Lyngby Vikings,100PG,J3nsyy,maNkz,birdfromsky,Daffu,raalz,w1nt3r,icem4N,smiley,dukefissura,sorrow,244,67,16,13,Dust2,0.5574376329113074
2021-05-13,7,100PG,Lyngby Vikings,w1nt3r,icem4N,smiley,dukefissura,sorrow,J3nsyy,maNkz,birdfromsky,Daffu,raalz,67,244,8,16,Nuke,0.2689414213699951
2021-05-13,7,Lyngby Vikings,100PG,J3nsyy,maNkz,birdfromsky,Daffu,raalz,w1nt3r,icem4N,smiley,dukefissura,sorrow,244,67,16,8,Nuke,0.7310585786300049
2021-05-13,7,AGF,777,PERCY,Ryxxo,Lukki,fr0slev,Cabbi,Ruyter,mikki,H4RR3,fletch,akez,80,122,16,14,Mirage,0.5356536708339716
2021-05-13,7,777,AGF,Ruyter,mikki,H4RR3,fletch,akez,PERCY,Ryxxo,Lukki,fr0slev,Cabbi,122,80,14,16,Mirage,0.46434632916602836
2021-05-13,7,AGF,777,PERCY,Ryxxo,Lukki,fr0slev,Cabbi,Ruyter,mikki,H4RR3,fletch,akez,80,122,19,17,Nuke,0.5293778879892553
2021-05-13,7,777,AGF,Ruyter,mikki,H4RR3,fletch,akez,PERCY,Ryxxo,Lukki,fr0slev,Cabbi,122,80,17,19,Nuke,0.47062211201074466
2021-05-13,7,Sinners,NAVI Junior,oskar,ZEDKO,beastik,SHOCK,NEOFRAG,Synyx,pogor3lov,m0NESY,fear,Aunkere,29,65,16,6,Train,0.8411308951190849
2021-05-13,7,NAVI Junior,Sinners,Synyx,pogor3lov,m0NESY,fear,Aunkere,oskar,ZEDKO,beastik,SHOCK,NEOFRAG,65,29,6,16,Train,0.1588691048809151
2021-05-13,7,Sinners,NAVI Junior,oskar,ZEDKO,beastik,SHOCK,NEOFRAG,Synyx,pogor3lov,m0NESY,fear,Aunkere,29,65,13,16,Vertigo,0.44256236708869257
2021-05-13,7,NAVI Junior,Sinners,Synyx,pogor3lov,m0NESY,fear,Aunkere,oskar,ZEDKO,beastik,SHOCK,NEOFRAG,65,29,16,13,Vertigo,0.5574376329113074
2021-05-13,7,Sinners,NAVI Junior,oskar,ZEDKO,beastik,SHOCK,NEOFRAG,Synyx,pogor3lov,m0NESY,fear,Aunkere,29,65,10,16,Mirage,0.3543436937742046
2021-05-13,7,NAVI Junior,Sinners,Synyx,pogor3lov,m0NESY,fear,Aunkere,oskar,ZEDKO,beastik,SHOCK,NEOFRAG,65,29,16,10,Mirage,0.6456563062257954
2021-05-13,7,SKADE,Sprout,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,slaxz-,faveN,kressy,denis,Spiidi,22,30,11,16,Train,0.38828058859283854
2021-05-13,7,Sprout,SKADE,slaxz-,faveN,kressy,denis,Spiidi,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,30,22,16,11,Train,0.6117194114071615
2021-05-13,7,SKADE,Sprout,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,slaxz-,faveN,kressy,denis,Spiidi,22,30,16,12,Dust2,0.5825702064623147
2021-05-13,7,Sprout,SKADE,slaxz-,faveN,kressy,denis,Spiidi,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,30,22,12,16,Dust2,0.4174297935376853
2021-05-13,7,SKADE,Sprout,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,slaxz-,faveN,kressy,denis,Spiidi,22,30,16,8,Mirage,0.7310585786300049
2021-05-13,7,Sprout,SKADE,slaxz-,faveN,kressy,denis,Spiidi,SHiPZ,dennyslaw,Duplicate,Rainwaker,oxygeN,30,22,8,16,Mirage,0.2689414213699951
2021-05-13,7,Fiend,Entropiq,bubble,v1c7oR,dream3r,mar,REDSTAR,Forester,El1an,Lack1,Krad,NickelBack,40,20,11,16,Dust2,0.38828058859283854
2021-05-13,7,Entropiq,Fiend,Forester,El1an,Lack1,Krad,NickelBack,bubble,v1c7oR,dream3r,mar,REDSTAR,20,40,16,11,Dust2,0.6117194114071615
2021-05-13,7,Fiend,Entropiq,bubble,v1c7oR,dream3r,mar,REDSTAR,Forester,El1an,Lack1,Krad,NickelBack,40,20,16,14,Mirage,0.5356536708339716
2021-05-13,7,Entropiq,Fiend,Forester,El1an,Lack1,Krad,NickelBack,bubble,v1c7oR,dream3r,mar,REDSTAR,20,40,14,16,Mirage,0.46434632916602836
2021-05-13,7,Fiend,Entropiq,bubble,v1c7oR,dream3r,mar,REDSTAR,Forester,El1an,Lack1,Krad,NickelBack,40,20,16,11,Overpass,0.6117194114071615
2021-05-13,7,Entropiq,Fiend,Forester,El1an,Lack1,Krad,NickelBack,bubble,v1c7oR,dream3r,mar,REDSTAR,20,40,11,16,Overpass,0.38828058859283854
2021-05-13,7,KOVA,MASONIC,uli,pietola,Twixie,Spargo,Airax,kraghen,brzer,m4tt,Queenix,blaq,78,118,16,10,Nuke,0.6456563062257954
